WS_client_id,WS_Account_code,TRANDATE,SETDATE,Tran_Type,Tran_Desc,Security_Type,Security_Type_Description,DETAILTYPENAME,ISIN,Security_code,Security_Name,EXCHG,BROKERCODE,Depository_Registrar,DPID_AMC,Dp_Client_id_Folio,BANKCODE,BANKACID,QTY,RATE,BROKERAGE,SERVICETAX,NETRATE,Net_Amount,STT,TRFDATE,TRFRATE,TRFAMT,TOTAL_TRXN_FEE,TOTAL_TRXN_FEE_STAX,Txn_Ref_No,DESCMEMO,CHEQUENO,CHEQUEDTL,PORTFOLIOID,DELIVERYDATE,PAYMENTDATE,ACCRUEDINTEREST,ISSUER,ISSUERNAME,TDSAMOUNT,STAMPDUTY,TPMSGAIN,RMID,RMNAME,ADVISORID,ADVISORNAME,BRANCHID,BRANCHNAME,GROUPID,GROUPNAME,OWNERID,OWNERNAME,WEALTHADVISOR_NAME,SCHEMEID,SCHEMENAME,executionPriority
CL0012,ACC0012,3/18/2024,3/20/2024,CUS,CUS transaction,Equity,Equity Share,Listed Equity,IN1598735116,TATAST87,TATASTEEL,BSE,HDFC_SEC,NSDL,DP001,CL0007,HDFC,AC252237,344,2678.27,921.32,165.84,2678.27,921324.88,230.33,3/20/2024,2678.27,921324.88,1381.99,165.84,TXN83694209,Generated transaction,762285,3/18/2024,PF3,3/20/2024,3/20/2024,0,TATASTEEL,TATASTEEL LTD,0,92.13,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,2,Dividend,4
CL0003,ACC0003,9/30/2024,10-02-2024,E23,E23 transaction,Equity,Equity Share,Listed Equity,IN9474858099,HCLTEC12,HCLTECH,BSE,HDFC_SEC,NSDL,DP001,CL0015,ICICI,AC110613,228,1232.28,280.96,50.57,1232.28,280959.84,70.24,10-02-2024,1232.28,280959.84,421.44,50.57,TXN42152480,Generated transaction,214617,9/30/2024,PF3,10-02-2024,10-02-2024,0,HCLTECH,HCLTECH LTD,0,28.1,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,3,Growth,4
CL0009,ACC0009,2/19/2024,2/22/2024,E01,E01 transaction,Equity,Equity Share,Listed Equity,IN6446405874,HDFCBA42,HDFCBANK,BSE,HDFC_SEC,NSDL,DP001,CL0011,ICICI,AC581057,187,342.69,64.08,11.53,342.69,64083.03,16.02,2/22/2024,342.69,64083.03,96.12,11.53,TXN09710312,Generated transaction,230991,2/19/2024,PF5,2/22/2024,2/22/2024,0,HDFCBANK,HDFCBANK LTD,0,6.41,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,3,Growth,1
CL0016,ACC0016,7/16/2024,7/18/2024,PRF,PRF transaction,Equity,Equity Share,Listed Equity,IN9964082022,LT33,LT,NSE,ZERODHA,NSDL,DP001,CL0010,SBI,AC639266,68,1811.83,123.2,22.18,1811.83,123204.44,30.8,7/18/2024,1811.83,123204.44,184.81,22.18,TXN54072133,Generated transaction,173914,7/16/2024,PF5,7/18/2024,7/18/2024,0,LT,LT LTD,0,12.32,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,2,Dividend,5
CL0017,ACC0017,12/31/2024,01-03-2025,CSI,CSI transaction,Equity,Equity Share,Listed Equity,IN4943174270,DRREDD32,DRREDDY,BSE,ZERODHA,NSDL,DP001,CL0013,SBI,AC500535,129,3262.6,420.88,75.76,3262.6,420875.4,105.22,01-03-2025,3262.6,420875.4,631.31,75.76,TXN58109934,Generated transaction,216133,12/31/2024,PF8,01-03-2025,01-03-2025,0,DRREDDY,DRREDDY LTD,0,42.09,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,3,Growth,5
CL0002,ACC0002,9/18/2024,9/21/2024,SQS,SQS transaction,Equity,Equity Share,Listed Equity,IN7956941705,WIPRO80,WIPRO,BSE,HDFC_SEC,NSDL,DP001,CL0016,AXIS,AC128882,125,545.15,68.14,12.27,545.15,68143.75,17.04,9/21/2024,545.15,68143.75,102.22,12.27,TXN55416475,Generated transaction,813608,9/18/2024,PF1,9/21/2024,9/21/2024,0,WIPRO,WIPRO LTD,0,6.81,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,3,Balanced,1
CL0015,ACC0015,11/22/2024,11/24/2024,MGE,MGE transaction,Equity,Equity Share,Listed Equity,IN0882480524,GODREJ87,GODREJCP,BSE,UPSTOX,NSDL,DP001,CL0016,SBI,AC927744,335,3179.51,1065.14,191.72,3179.51,1065135.85,266.28,11/24/2024,3179.51,1065135.85,1597.7,191.72,TXN47451225,Generated transaction,538014,11/22/2024,PF7,11/24/2024,11/24/2024,0,GODREJCP,GODREJCP LTD,0,106.51,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,2,Dividend,3
CL0017,ACC0017,5/16/2024,5/18/2024,DIO,DIO transaction,Equity,Equity Share,Listed Equity,IN3860394827,DABUR52,DABUR,BSE,ICICI_DIRECT,NSDL,DP001,CL0009,AXIS,AC033415,69,1382.23,95.37,17.17,1382.23,95373.87,23.84,5/18/2024,1382.23,95373.87,143.06,17.17,TXN51273205,Generated transaction,807806,5/16/2024,PF2,5/18/2024,5/18/2024,0,DABUR,DABUR LTD,0,9.54,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,3,Balanced,3
CL0002,ACC0002,5/22/2024,5/25/2024,E22,E22 transaction,Equity,Equity Share,Listed Equity,IN6541157833,BHARTI35,BHARTIARTL,BSE,UPSTOX,NSDL,DP001,CL0013,ICICI,AC379797,38,3247.64,123.41,22.21,3247.64,123410.32,30.85,5/25/2024,3247.64,123410.32,185.12,22.21,TXN41961696,Generated transaction,851758,5/22/2024,PF4,5/25/2024,5/25/2024,0,BHARTIARTL,BHARTIARTL LTD,0,12.34,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,2,Growth,1
CL0008,ACC0008,06-02-2024,06-04-2024,DI1,DI1 transaction,Equity,Equity Share,Listed Equity,IN6320529325,BAJFIN90,BAJFINANCE,NSE,UPSTOX,NSDL,DP001,CL0005,HDFC,AC853989,312,670.84,209.3,37.67,670.84,209302.08,52.33,06-04-2024,670.84,209302.08,313.95,37.67,TXN72276646,Generated transaction,846787,06-02-2024,PF10,06-04-2024,06-04-2024,0,BAJFINANCE,BAJFINANCE LTD,0,20.93,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,2,Growth,5
CL0013,ACC0013,1/16/2024,1/18/2024,NF-,NF- transaction,Equity,Equity Share,Listed Equity,IN2216702388,TITAN45,TITAN,BSE,HDFC_SEC,NSDL,DP001,CL0006,ICICI,AC333459,216,1211,261.58,47.08,1211,261576,65.39,1/18/2024,1211,261576,392.36,47.08,TXN21240849,Generated transaction,469086,1/16/2024,PF7,1/18/2024,1/18/2024,0,TITAN,TITAN LTD,0,26.16,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,3,Dividend,5
CL0007,ACC0007,04-11-2024,4/13/2024,CS-,CS- transaction,Equity,Equity Share,Listed Equity,IN2187594516,BRITAN79,BRITANNIA,BSE,UPSTOX,NSDL,DP001,CL0013,ICICI,AC926265,484,118.19,57.2,10.3,118.19,57203.96,14.3,4/13/2024,118.19,57203.96,85.81,10.3,TXN09936005,Generated transaction,566241,04-11-2024,PF4,4/13/2024,4/13/2024,0,BRITANNIA,BRITANNIA LTD,0,5.72,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,2,Growth,2
CL0007,ACC0007,11/26/2024,11/29/2024,E10,E10 transaction,Equity,Equity Share,Listed Equity,IN4943174270,DRREDD32,DRREDDY,NSE,ZERODHA,NSDL,DP001,CL0018,ICICI,AC553673,34,2100.89,71.43,12.86,2100.89,71430.26,17.86,11/29/2024,2100.89,71430.26,107.15,12.86,TXN45245990,Generated transaction,101321,11/26/2024,PF3,11/29/2024,11/29/2024,0,DRREDDY,DRREDDY LTD,0,7.14,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,1,Balanced,5
CL0006,ACC0006,01-12-2024,1/13/2024,TDO,TDO transaction,Equity,Equity Share,Listed Equity,IN2393995769,SUNPHA82,SUNPHARMA,NSE,ZERODHA,NSDL,DP001,CL0006,HDFC,AC702005,266,1529.04,406.72,73.21,1529.04,406724.64,101.68,1/13/2024,1529.04,406724.64,610.09,73.21,TXN39304853,Generated transaction,118244,01-12-2024,PF8,1/13/2024,1/13/2024,0,SUNPHARMA,SUNPHARMA LTD,0,40.67,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,2,Dividend,1
CL0006,ACC0006,1/14/2024,1/16/2024,PRF,PRF transaction,Equity,Equity Share,Listed Equity,IN6320529325,BAJFIN90,BAJFINANCE,BSE,ICICI_DIRECT,NSDL,DP001,CL0011,AXIS,AC310719,65,2173.94,141.31,25.44,2173.94,141306.1,35.33,1/16/2024,2173.94,141306.1,211.96,25.44,TXN11618173,Generated transaction,271743,1/14/2024,PF9,1/16/2024,1/16/2024,0,BAJFINANCE,BAJFINANCE LTD,0,14.13,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,2,Dividend,4
CL0003,ACC0003,09-05-2024,09-08-2024,SQS,SQS transaction,Equity,Equity Share,Listed Equity,IN7571799753,KOTAKB98,KOTAKBANK,BSE,ZERODHA,NSDL,DP001,CL0004,ICICI,AC794078,140,1709.26,239.3,43.07,1709.26,239296.4,59.82,09-08-2024,1709.26,239296.4,358.94,43.07,TXN36614388,Generated transaction,538822,09-05-2024,PF4,09-08-2024,09-08-2024,0,KOTAKBANK,KOTAKBANK LTD,0,23.93,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,3,Balanced,3
CL0015,ACC0015,11-09-2024,11-10-2024,IN1,IN1 transaction,Equity,Equity Share,Listed Equity,IN5586676065,DIVISL84,DIVISLAB,BSE,HDFC_SEC,NSDL,DP001,CL0017,HDFC,AC008031,477,3368.72,1606.88,289.24,3368.72,1606879.44,401.72,11-10-2024,3368.72,1606879.44,2410.32,289.24,TXN67652073,Generated transaction,172679,11-09-2024,PF2,11-10-2024,11-10-2024,0,DIVISLAB,DIVISLAB LTD,0,160.69,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,2,Growth,1
CL0010,ACC0010,8/28/2024,8/29/2024,IN+,IN+ transaction,Equity,Equity Share,Listed Equity,IN3540919089,NTPC48,NTPC,NSE,UPSTOX,NSDL,DP001,CL0011,HDFC,AC649811,474,1780.16,843.8,151.88,1780.16,843795.84,210.95,8/29/2024,1780.16,843795.84,1265.69,151.88,TXN51920902,Generated transaction,872578,8/28/2024,PF5,8/29/2024,8/29/2024,0,NTPC,NTPC LTD,0,84.38,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,2,Balanced,5
CL0006,ACC0006,5/25/2024,5/28/2024,Sl+,Sl+ transaction,Equity,Equity Share,Listed Equity,IN3860394827,DABUR52,DABUR,NSE,ZERODHA,NSDL,DP001,CL0003,HDFC,AC797147,25,1459.56,36.49,6.57,1459.56,36489,9.12,5/28/2024,1459.56,36489,54.73,6.57,TXN65294093,Generated transaction,300562,5/25/2024,PF10,5/28/2024,5/28/2024,0,DABUR,DABUR LTD,0,3.65,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,3,Growth,1
CL0004,ACC0004,8/31/2024,09-01-2024,CSI,CSI transaction,Equity,Equity Share,Listed Equity,IN3735455275,AXISBA25,AXISBANK,NSE,HDFC_SEC,NSDL,DP001,CL0012,HDFC,AC007988,146,744.8,108.74,19.57,744.8,108740.8,27.19,09-01-2024,744.8,108740.8,163.11,19.57,TXN85178488,Generated transaction,279766,8/31/2024,PF4,09-01-2024,09-01-2024,0,AXISBANK,AXISBANK LTD,0,10.87,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,1,Dividend,5
CL0007,ACC0007,8/22/2024,8/24/2024,NF-,NF- transaction,Equity,Equity Share,Listed Equity,IN3268679493,ITC34,ITC,BSE,HDFC_SEC,NSDL,DP001,CL0017,SBI,AC239034,329,975.1,320.81,57.75,975.1,320807.9,80.2,8/24/2024,975.1,320807.9,481.21,57.75,TXN01359153,Generated transaction,811893,8/22/2024,PF2,8/24/2024,8/24/2024,0,ITC,ITC LTD,0,32.08,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,1,Growth,1
CL0005,ACC0005,12-09-2024,12-10-2024,TDI,TDI transaction,Equity,Equity Share,Listed Equity,IN1598735116,TATAST87,TATASTEEL,NSE,HDFC_SEC,NSDL,DP001,CL0017,AXIS,AC984525,485,728.15,353.15,63.57,728.15,353152.75,88.29,12-10-2024,728.15,353152.75,529.73,63.57,TXN09902729,Generated transaction,388484,12-09-2024,PF4,12-10-2024,12-10-2024,0,TATASTEEL,TATASTEEL LTD,0,35.32,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,3,Growth,5
CL0004,ACC0004,12/13/2024,12/14/2024,MGE,MGE transaction,Equity,Equity Share,Listed Equity,IN6630942298,POWERG67,POWERGRID,NSE,ICICI_DIRECT,NSDL,DP001,CL0005,AXIS,AC099632,321,2924.47,938.75,168.98,2924.47,938754.87,234.69,12/14/2024,2924.47,938754.87,1408.13,168.98,TXN28338423,Generated transaction,631562,12/13/2024,PF5,12/14/2024,12/14/2024,0,POWERGRID,POWERGRID LTD,0,93.88,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,1,Balanced,5
CL0013,ACC0013,3/14/2024,3/17/2024,TDO,TDO transaction,Equity,Equity Share,Listed Equity,IN9519864523,COALIN15,COALINDIA,NSE,HDFC_SEC,NSDL,DP001,CL0015,ICICI,AC486873,46,1061.93,48.85,8.79,1061.93,48848.78,12.21,3/17/2024,1061.93,48848.78,73.27,8.79,TXN58485970,Generated transaction,397806,3/14/2024,PF9,3/17/2024,3/17/2024,0,COALINDIA,COALINDIA LTD,0,4.88,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,3,Growth,5
CL0002,ACC0002,04-12-2024,4/13/2024,DIS,DIS transaction,Equity,Equity Share,Listed Equity,IN7744658170,TCS44,TCS,NSE,ICICI_DIRECT,NSDL,DP001,CL0012,SBI,AC950275,42,1707.66,71.72,12.91,1707.66,71721.72,17.93,4/13/2024,1707.66,71721.72,107.58,12.91,TXN94921296,Generated transaction,294916,04-12-2024,PF10,4/13/2024,4/13/2024,0,TCS,TCS LTD,0,7.17,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,3,Dividend,3
CL0008,ACC0008,1/26/2024,1/28/2024,E22,E22 transaction,Equity,Equity Share,Listed Equity,IN3816830313,ASIANP72,ASIANPAINT,NSE,UPSTOX,NSDL,DP001,CL0007,AXIS,AC485066,153,1376.73,210.64,37.92,1376.73,210639.69,52.66,1/28/2024,1376.73,210639.69,315.96,37.92,TXN32756918,Generated transaction,921122,1/26/2024,PF3,1/28/2024,1/28/2024,0,ASIANPAINT,ASIANPAINT LTD,0,21.06,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,1,Dividend,1
CL0003,ACC0003,10/21/2024,10/23/2024,MGF,MGF transaction,Equity,Equity Share,Listed Equity,IN3538923239,AMBUJA51,AMBUJACEM,NSE,ICICI_DIRECT,NSDL,DP001,CL0008,ICICI,AC743273,240,2554.51,613.08,110.35,2554.51,613082.4,153.27,10/23/2024,2554.51,613082.4,919.62,110.35,TXN69412498,Generated transaction,679424,10/21/2024,PF3,10/23/2024,10/23/2024,0,AMBUJACEM,AMBUJACEM LTD,0,61.31,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,1,Dividend,5
CL0011,ACC0011,02-04-2024,02-07-2024,TDI,TDI transaction,Equity,Equity Share,Listed Equity,IN3268679493,ITC34,ITC,NSE,ICICI_DIRECT,NSDL,DP001,CL0001,ICICI,AC263587,323,2858.18,923.19,166.17,2858.18,923192.14,230.8,02-07-2024,2858.18,923192.14,1384.79,166.17,TXN22834485,Generated transaction,892356,02-04-2024,PF1,02-07-2024,02-07-2024,0,ITC,ITC LTD,0,92.32,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,3,Dividend,3
CL0009,ACC0009,12/15/2024,12/16/2024,Sl+,Sl+ transaction,Equity,Equity Share,Listed Equity,IN2522755691,HINDAL40,HINDALCO,BSE,UPSTOX,NSDL,DP001,CL0010,AXIS,AC178394,382,2867.04,1095.21,197.14,2867.04,1095209.28,273.8,12/16/2024,2867.04,1095209.28,1642.81,197.14,TXN16553553,Generated transaction,181042,12/15/2024,PF10,12/16/2024,12/16/2024,0,HINDALCO,HINDALCO LTD,0,109.52,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,1,Growth,5
CL0017,ACC0017,04-05-2024,04-08-2024,MGF,MGF transaction,Equity,Equity Share,Listed Equity,IN6446405874,HDFCBA42,HDFCBANK,NSE,HDFC_SEC,NSDL,DP001,CL0004,SBI,AC087809,300,3486.24,1045.87,188.26,3486.24,1045872,261.47,04-08-2024,3486.24,1045872,1568.81,188.26,TXN80210462,Generated transaction,114332,04-05-2024,PF5,04-08-2024,04-08-2024,0,HDFCBANK,HDFCBANK LTD,0,104.59,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,2,Growth,2
CL0007,ACC0007,09-05-2024,09-08-2024,D10,D10 transaction,Equity,Equity Share,Listed Equity,IN0886436918,MCDOWE63,MCDOWELL-N,BSE,ICICI_DIRECT,NSDL,DP001,CL0005,ICICI,AC623289,38,1792.14,68.1,12.26,1792.14,68101.32,17.03,09-08-2024,1792.14,68101.32,102.15,12.26,TXN34247702,Generated transaction,220213,09-05-2024,PF4,09-08-2024,09-08-2024,0,MCDOWELL-N,MCDOWELL-N LTD,0,6.81,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,2,Dividend,3
CL0016,ACC0016,1/31/2024,02-02-2024,TDI,TDI transaction,Equity,Equity Share,Listed Equity,IN4943174270,DRREDD32,DRREDDY,BSE,UPSTOX,NSDL,DP001,CL0018,SBI,AC659039,391,1025.88,401.12,72.2,1025.88,401119.08,100.28,02-02-2024,1025.88,401119.08,601.68,72.2,TXN25200210,Generated transaction,961932,1/31/2024,PF5,02-02-2024,02-02-2024,0,DRREDDY,DRREDDY LTD,0,40.11,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,3,Balanced,5
CL0002,ACC0002,6/15/2024,6/16/2024,TDO,TDO transaction,Equity,Equity Share,Listed Equity,IN1629208356,PIDILI32,PIDILITIND,NSE,UPSTOX,NSDL,DP001,CL0004,SBI,AC147716,117,301.63,35.29,6.35,301.63,35290.71,8.82,6/16/2024,301.63,35290.71,52.94,6.35,TXN80873890,Generated transaction,541347,6/15/2024,PF5,6/16/2024,6/16/2024,0,PIDILITIND,PIDILITIND LTD,0,3.53,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,1,Balanced,5
CL0015,ACC0015,06-12-2024,6/14/2024,MGE,MGE transaction,Equity,Equity Share,Listed Equity,IN7571799753,KOTAKB98,KOTAKBANK,BSE,ZERODHA,NSDL,DP001,CL0018,AXIS,AC962752,330,1791.07,591.05,106.39,1791.07,591053.1,147.76,6/14/2024,1791.07,591053.1,886.58,106.39,TXN76769804,Generated transaction,669351,06-12-2024,PF4,6/14/2024,6/14/2024,0,KOTAKBANK,KOTAKBANK LTD,0,59.11,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,3,Dividend,4
CL0012,ACC0012,12/26/2024,12/27/2024,IN+,IN+ transaction,Equity,Equity Share,Listed Equity,IN4135049358,ADANIE26,ADANIENT,NSE,HDFC_SEC,NSDL,DP001,CL0007,ICICI,AC314202,266,580.7,154.47,27.8,580.7,154466.2,38.62,12/27/2024,580.7,154466.2,231.7,27.8,TXN28845349,Generated transaction,860524,12/26/2024,PF8,12/27/2024,12/27/2024,0,ADANIENT,ADANIENT LTD,0,15.45,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,1,Growth,3
CL0007,ACC0007,6/24/2024,6/27/2024,DI1,DI1 transaction,Equity,Equity Share,Listed Equity,IN0251210775,ADANIP11,ADANIPORTS,BSE,ZERODHA,NSDL,DP001,CL0014,ICICI,AC684759,152,1386.45,210.74,37.93,1386.45,210740.4,52.69,6/27/2024,1386.45,210740.4,316.11,37.93,TXN85299492,Generated transaction,522288,6/24/2024,PF10,6/27/2024,6/27/2024,0,ADANIPORTS,ADANIPORTS LTD,0,21.07,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,2,Dividend,2
CL0005,ACC0005,07-02-2024,07-05-2024,RDO,RDO transaction,Equity,Equity Share,Listed Equity,IN0251210775,ADANIP11,ADANIPORTS,NSE,UPSTOX,NSDL,DP001,CL0006,ICICI,AC317369,422,654.02,276,49.68,654.02,275996.44,69,07-05-2024,654.02,275996.44,413.99,49.68,TXN44490888,Generated transaction,627988,07-02-2024,PF6,07-05-2024,07-05-2024,0,ADANIPORTS,ADANIPORTS LTD,0,27.6,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,1,Dividend,3
CL0016,ACC0016,6/21/2024,6/23/2024,Sl+,Sl+ transaction,Equity,Equity Share,Listed Equity,IN7744658170,TCS44,TCS,NSE,ICICI_DIRECT,NSDL,DP001,CL0001,HDFC,AC185251,472,2054.25,969.61,174.53,2054.25,969606,242.4,6/23/2024,2054.25,969606,1454.41,174.53,TXN30644144,Generated transaction,960648,6/21/2024,PF3,6/23/2024,6/23/2024,0,TCS,TCS LTD,0,96.96,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,3,Dividend,3
CL0006,ACC0006,07-11-2024,07-12-2024,RDO,RDO transaction,Equity,Equity Share,Listed Equity,IN4943174270,DRREDD32,DRREDDY,BSE,ICICI_DIRECT,NSDL,DP001,CL0006,AXIS,AC579234,357,2650.37,946.18,170.31,2650.37,946182.09,236.55,07-12-2024,2650.37,946182.09,1419.27,170.31,TXN43253729,Generated transaction,673796,07-11-2024,PF3,07-12-2024,07-12-2024,0,DRREDDY,DRREDDY LTD,0,94.62,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,3,Dividend,1
CL0013,ACC0013,09-08-2024,09-10-2024,TDI,TDI transaction,Equity,Equity Share,Listed Equity,IN1457744114,ONGC38,ONGC,NSE,ZERODHA,NSDL,DP001,CL0002,AXIS,AC613991,124,1381.02,171.25,30.82,1381.02,171246.48,42.81,09-10-2024,1381.02,171246.48,256.87,30.82,TXN79402329,Generated transaction,334437,09-08-2024,PF9,09-10-2024,09-10-2024,0,ONGC,ONGC LTD,0,17.12,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,2,Growth,3
CL0012,ACC0012,11/21/2024,11/23/2024,DIS,DIS transaction,Equity,Equity Share,Listed Equity,IN2522755691,HINDAL40,HINDALCO,BSE,ICICI_DIRECT,NSDL,DP001,CL0007,ICICI,AC967963,373,2669.05,995.56,179.2,2669.05,995555.65,248.89,11/23/2024,2669.05,995555.65,1493.33,179.2,TXN94633052,Generated transaction,978342,11/21/2024,PF3,11/23/2024,11/23/2024,0,HINDALCO,HINDALCO LTD,0,99.56,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,3,Dividend,4
CL0014,ACC0014,10/20/2024,10/21/2024,RDO,RDO transaction,Equity,Equity Share,Listed Equity,IN4816963613,SBIN30,SBIN,NSE,HDFC_SEC,NSDL,DP001,CL0009,SBI,AC291323,416,2132.62,887.17,159.69,2132.62,887169.92,221.79,10/21/2024,2132.62,887169.92,1330.75,159.69,TXN44787538,Generated transaction,212908,10/20/2024,PF3,10/21/2024,10/21/2024,0,SBIN,SBIN LTD,0,88.72,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,2,Growth,5
CL0004,ACC0004,12-12-2024,12/14/2024,DI1,DI1 transaction,Equity,Equity Share,Listed Equity,IN6446405874,HDFCBA42,HDFCBANK,BSE,UPSTOX,NSDL,DP001,CL0015,AXIS,AC657824,369,1462.72,539.74,97.15,1462.72,539743.68,134.94,12/14/2024,1462.72,539743.68,809.62,97.15,TXN74546990,Generated transaction,849154,12-12-2024,PF8,12/14/2024,12/14/2024,0,HDFCBANK,HDFCBANK LTD,0,53.97,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,3,Growth,3
CL0005,ACC0005,08-06-2024,08-08-2024,E10,E10 transaction,Equity,Equity Share,Listed Equity,IN1629208356,PIDILI32,PIDILITIND,BSE,ICICI_DIRECT,NSDL,DP001,CL0009,AXIS,AC080313,432,309.67,133.78,24.08,309.67,133777.44,33.44,08-08-2024,309.67,133777.44,200.67,24.08,TXN46089420,Generated transaction,134355,08-06-2024,PF2,08-08-2024,08-08-2024,0,PIDILITIND,PIDILITIND LTD,0,13.38,0,RM01,Relationship Manager,ADV01,Advisor Name,BR01,Main Branch,GRP1,Premium,OWN1,Owner Name,Wealth Advisor,2,Growth,1
